cell,nCounts,nFeatures
22:65:59:52,575,565
22:65:68:52,682,674
22:65:68:53,874,850
22:65:72:41,442,436
22:65:77:31,1856,1800
22:65:86:53,1110,1086
22:65:86:54,2314,2231
22:66:27:12,2630,2508
22:66:59:12,2800,2544
22:67:08:53,797,774
22:67:11:38,1089,1047
22:67:92:17,842,813
22:69:22:25,939,904
22:70:42:52,1836,1797
22:70:79:21,1821,1733
22:70:88:33,2037,2007
22:71:03:14,6827,6322
22:71:70:51,585,569
22:71:82:43,508,501
22:72:02:41,873,859
22:72:71:18,3268,3115
22:72:75:18,1336,1281
22:72:90:54,1175,1164
22:73:22:33,2050,1999
22:73:33:44,830,823
22:73:39:43,1505,1479
22:73:92:52,634,618
22:74:19:54,1265,1244
22:74:78:52,620,613
22:74:93:11,1383,1337
22:76:09:53,763,754
22:76:30:52,782,763
22:76:76:28,998,956
22:78:58:54,798,782
22:78:66:53,709,701
22:78:84:53,775,762
22:78:85:16,4813,4490
22:80:41:54,1620,1584
22:80:70:52,836,830
22:80:85:26,4494,4223
22:80:85:53,892,877
22:82:11:37,481,477
22:82:51:51,549,539
22:83:11:52,816,802
22:83:49:54,2132,2071
22:83:65:43,1953,1917
22:83:65:44,1150,1137
22:84:07:32,685,677
22:84:10:34,1304,1227
22:84:54:16,1257,1193
22:84:54:54,852,839
22:85:30:44,511,507
22:85:65:54,1431,1408
22:86:28:51,1128,1108
22:86:47:52,823,810
22:86:59:51,661,647
22:86:59:52,839,815
22:86:59:53,796,776
22:86:59:54,17132,15250
22:86:59:55,1109,1056
22:86:59:57,596,585
22:87:54:52,1548,1520
22:87:72:11,2326,2175
22:87:78:12,3172,2814
22:88:83:33,532,522
22:89:62:53,727,715
22:89:63:38,1267,1249
22:91:07:53,687,678
22:91:28:18,883,846
22:92:76:41,388,386
22:93:34:35,9719,9168
22:93:44:51,963,947
22:94:06:41,1002,984
22:94:06:42,1520,1500
22:94:06:43,2714,2680
22:94:06:44,1877,1851
22:94:79:37,588,583
22:94:91:43,452,445
22:95:63:53,1410,1367
22:95:76:41,3719,3658
22:96:24:44,1076,1063
22:96:65:51,1060,1034
22:96:67:42,608,602
23:09:21:27,692,678
23:09:45:28,656,629
23:09:77:16,4045,3766
23:10:63:33,863,847
23:10:75:54,749,739
23:12:49:23,6496,5675
23:13:20:14,6209,5786
23:13:75:53,5129,4907
23:13:79:28,1132,1089
23:16:35:26,4246,3834
23:18:36:43,622,619
23:18:50:53,1017,1004
23:20:27:53,815,797
23:20:95:44,893,880
23:21:50:37,1213,1195
23:22:19:43,600,595
23:22:78:36,1256,1238
23:24:45:37,974,970
23:27:49:54,1433,1404
23:28:94:44,771,764
23:30:22:23,887,855
23:30:31:54,1664,1628
23:31:12:38,900,879
23:31:31:34,1940,1901
23:31:46:54,1312,1277
23:31:92:43,416,408
23:31:96:34,1085,1071
23:32:36:18,1021,978
23:33:59:33,1126,1113
23:34:29:53,744,729
23:37:10:18,1556,1474
23:39:16:37,1037,1020
23:39:39:54,1147,1117
23:39:79:16,3686,3547
23:41:24:38,3363,3332
23:41:49:43,743,736
23:42:66:44,1385,1373
23:42:81:14,2752,2579
23:43:58:23,794,770
23:43:88:54,711,697
23:44:11:33,1092,1077
23:46:58:28,809,782
23:46:59:34,2456,2393
23:47:34:37,482,476
23:48:16:54,945,933
23:48:28:53,1340,1304
23:48:28:54,2158,2070
23:48:51:14,1165,1124
23:49:50:53,880,854
23:49:55:53,496,484
23:49:90:24,2386,2271
23:50:06:53,781,755
23:50:20:37,610,603
23:50:76:43,760,749
23:51:59:53,557,545
23:51:74:54,2198,2161
23:52:39:53,733,722
23:52:42:53,710,694
23:52:43:53,2479,2404
23:52:61:28,3193,3043
23:52:63:53,831,815
23:53:72:28,1303,1262
23:53:76:53,575,561
23:54:96:43,576,566
23:56:69:54,699,694
23:57:32:38,557,548
23:58:49:37,1582,1516
23:58:91:54,1046,1031
23:59:63:44,497,495
23:60:79:17,7171,5000
23:61:53:53,1018,994
23:62:45:18,9889,7247
23:62:57:54,926,906
23:62:59:53,5357,5084
23:62:59:54,1779,1737
23:62:84:37,523,521
23:63:25:38,1875,1844
23:63:54:53,1480,1447
23:64:78:16,2249,2135
23:65:56:13,3569,3373
23:66:51:44,401,398
23:66:55:54,574,570
23:67:30:53,581,578
23:67:40:16,4545,4220
23:67:66:44,655,648
23:67:68:24,3014,2912
23:67:88:23,1188,1130
23:68:80:43,541,537
23:70:44:38,1094,1076
23:71:48:54,3442,3360
23:71:53:33,653,646
23:72:65:26,614,599
23:72:71:14,3164,3042
23:74:66:53,1781,1751
23:75:24:37,564,561
23:75:62:54,1063,1046
23:76:34:13,1600,1481
23:76:93:33,1423,1406
23:77:33:24,1557,1481
23:77:84:43,585,577
23:80:56:33,1094,1080
23:80:78:53,590,575
23:82:40:44,400,394
23:83:02:44,1412,1391
23:83:19:16,2104,2001
23:83:32:33,3406,3083
23:83:51:36,570,563
23:83:51:43,467,462
23:83:57:53,2289,2234
23:83:57:54,1830,1778
23:84:85:16,3875,3637
23:84:94:53,1047,1017
23:85:04:34,538,531
23:85:39:36,469,464
23:85:77:36,751,743
23:87:18:54,1469,1439
23:87:48:54,1091,1059
23:89:08:54,1167,1143
23:90:28:33,2466,2400
23:90:59:54,623,607
23:91:78:43,633,629
23:92:17:43,479,472
23:93:36:44,908,896
23:93:81:43,538,537
23:94:17:18,1665,1577
23:94:27:53,723,710
23:94:49:37,879,874
23:94:53:26,3831,3161
23:95:53:54,2392,2296
23:95:61:44,459,455
23:96:53:53,1465,1416
23:96:54:54,817,801
23:96:57:26,1777,1736
24:03:37:43,505,499
24:03:49:33,839,830
24:04:48:35,1296,1280
24:05:55:23,1032,996
24:07:76:33,464,458
24:07:86:33,604,595
24:08:46:53,738,729
24:08:46:54,689,677
24:14:06:13,2041,1943
24:14:62:33,1145,1126
24:16:05:28,980,959
24:16:51:38,996,964
24:16:77:53,611,603
24:17:43:33,815,807
24:17:80:24,3376,3176
24:17:96:14,721,705
24:19:61:36,703,698
24:20:77:38,1003,985
24:27:54:53,845,829
24:27:70:53,1664,1620
24:29:12:43,479,478
24:29:24:53,906,889
24:30:96:36,1446,1416
24:31:73:53,612,601
24:31:96:34,818,805
24:33:65:16,2244,2073
24:33:86:33,635,628
24:34:75:54,719,707
24:35:27:34,727,712
24:35:48:53,914,891
24:37:53:53,2333,2274
24:37:65:44,945,935
24:39:09:54,2206,2139
24:39:60:43,517,511
24:40:03:54,899,887
24:40:68:43,724,715
24:40:81:13,1751,1657
24:40:81:54,4116,3808
24:41:16:36,870,852
24:41:50:16,5734,5385
24:41:68:37,618,610
24:41:73:34,3035,2947
24:43:18:53,1016,991
24:43:21:28,450,434
24:46:59:43,584,577
24:46:62:53,516,500
24:46:62:54,641,628
24:47:05:33,885,864
24:47:53:53,664,646
24:47:62:34,3130,3062
24:48:06:16,3077,2605
24:50:29:54,614,606
24:50:43:37,805,794
24:50:81:53,717,700
24:51:49:44,810,799
24:51:88:43,413,408
24:52:46:37,1076,1050
24:54:07:43,896,890
24:54:32:54,1267,1237
24:54:34:27,873,857
24:54:96:43,1252,1240
24:56:47:53,538,533
24:57:15:53,606,597
24:58:68:33,593,585
24:58:91:53,504,497
24:59:40:38,611,601
24:60:56:24,2753,2634
24:62:49:34,5767,5567
24:63:15:38,932,911
24:63:22:24,1549,1505
24:64:34:27,997,980
24:65:43:54,821,813
24:65:74:34,1000,993
24:65:74:38,1019,1004
24:66:10:38,1319,1299
24:66:10:51,884,843
24:66:10:53,680,655
24:66:10:56,777,759
24:66:43:53,567,556
24:66:67:18,2246,2124
24:66:88:33,1064,1046
24:66:91:38,1042,1028
24:68:17:14,3438,3280
24:68:62:34,547,541
24:68:74:36,999,978
24:70:51:43,528,524
24:70:57:43,534,531
24:71:61:44,640,631
24:71:79:28,1151,1101
24:71:83:54,1843,1811
24:73:28:54,1088,1064
24:73:62:13,2059,1978
24:75:47:17,954,933
24:75:75:43,458,453
24:75:77:34,1143,1134
24:76:11:43,731,717
24:76:26:43,653,645
24:76:26:44,695,685
24:76:65:33,1697,1676
24:77:13:43,800,790
24:77:13:44,564,559
24:77:54:53,517,507
24:79:02:53,1455,1400
24:79:51:53,677,665
24:80:19:14,3765,3573
24:80:20:54,659,636
24:82:29:37,770,762
24:84:69:34,926,915
24:85:50:16,3416,3092
24:86:50:54,1369,1345
24:87:23:54,1247,1224
24:87:24:53,6208,6016
24:88:63:37,396,393
24:88:73:27,865,849
24:89:05:43,740,728
24:89:47:53,4327,4211
24:89:47:54,3393,3299
24:89:58:54,1133,1115
24:90:57:54,1875,1847
24:91:86:43,477,468
24:92:51:34,858,845
24:92:86:44,1037,1031
24:93:30:35,638,638
24:93:58:44,870,859
24:94:30:35,1178,1169
24:95:39:43,776,767
24:96:47:43,935,925
24:96:57:26,1588,1553
25:03:36:43,1053,1041
25:03:46:53,824,814
25:03:59:44,675,671
25:03:96:43,430,423
25:06:31:34,1653,1628
25:07:75:24,2322,2060
25:08:12:16,5744,5132
25:08:16:38,1711,1678
25:09:69:43,829,818
25:10:23:28,966,915
25:10:38:36,705,694
25:10:62:36,1539,1507
25:11:84:33,1713,1694
25:15:31:24,2895,2776
25:17:25:34,1946,1866
25:17:48:38,1408,1357
25:20:20:53,1454,1414
25:20:33:43,676,670
25:20:33:44,759,747
25:20:49:13,810,781
25:20:55:53,914,896
25:27:22:38,1147,1125
25:27:42:43,513,505
25:27:43:54,1846,1793
25:27:82:43,507,505
25:27:82:44,801,791
25:28:65:27,2462,2310
25:29:46:44,1332,1319
25:30:11:53,576,563
25:31:32:37,861,848
25:31:53:34,2699,2468
25:31:57:24,1550,1481
25:31:95:33,390,385
25:32:03:54,1011,998
25:32:63:53,1040,1020
25:32:94:53,594,589
25:32:94:54,1188,1165
25:34:26:13,1430,1374
25:35:27:38,2494,2405
25:35:45:43,659,651
25:35:66:54,1120,1097
25:36:26:38,878,853
25:36:27:54,887,860
25:37:03:13,4060,3679
25:37:34:53,558,548
25:37:44:27,604,596
25:39:42:43,591,586
25:40:09:54,842,827
25:40:11:54,825,815
25:40:24:53,655,637
25:40:32:43,778,764
25:40:67:54,587,579
25:40:72:54,1887,1789
25:41:78:43,464,460
25:43:69:44,650,639
25:43:77:28,3812,3240
25:44:25:36,997,982
25:48:49:33,502,497
25:49:62:53,538,528
25:50:45:13,1559,1484
25:50:59:43,684,670
25:50:73:53,953,936
25:50:73:54,1598,1562
25:51:78:17,1165,1118
25:51:96:53,1041,1020
25:52:37:33,1238,1207
25:52:38:34,2933,2883
25:53:29:53,617,608
25:53:62:54,532,523
25:54:74:34,3968,3668
25:55:77:34,493,490
25:56:77:54,1049,1007
25:57:77:37,1180,1162
25:58:32:53,855,836
25:58:55:54,724,716
25:58:57:54,586,575
25:58:60:18,1359,1305
25:59:84:53,690,677
25:62:58:14,1545,1469
25:62:91:44,1165,1144
25:63:41:36,3520,3378
25:63:77:13,1660,1570
25:65:44:44,403,397
25:67:36:28,605,587
25:67:54:37,403,398
25:67:65:26,2665,2490
25:70:94:37,759,752
25:71:21:53,889,875
25:71:27:43,712,703
25:72:65:26,26734,22586
25:72:79:36,562,541
25:73:03:26,5608,4675
25:73:33:53,2492,2406
25:73:33:54,1591,1551
25:73:46:54,1538,1511
25:73:56:53,587,582
25:73:56:54,560,553
25:73:68:43,500,496
25:73:72:53,3776,3660
25:73:78:53,1402,1366
25:73:78:54,768,763
25:73:79:53,697,684
25:73:88:54,1634,1591
25:73:91:53,1067,1050
25:73:91:54,873,857
25:73:92:54,838,830
25:73:96:53,807,797
25:74:84:27,620,606
25:74:96:53,818,809
25:74:96:54,810,793
25:75:25:53,1010,977
25:75:94:54,925,902
25:76:18:33,2172,2016
25:76:19:33,17935,15865
25:76:28:53,639,623
25:76:86:33,1034,1022
25:78:42:54,762,741
25:78:79:33,671,650
25:79:73:53,844,822
25:82:45:53,649,636
25:82:80:33,943,920
25:82:83:43,441,430
25:83:74:53,773,759
25:84:06:54,1208,1183
25:84:29:36,2670,2546
25:84:33:43,579,570
25:84:54:17,935,918
25:85:81:13,1348,1299
25:86:53:43,1473,1451
25:87:44:18,1931,1869
25:87:44:53,991,967
25:87:50:54,1530,1507
25:90:68:33,556,549
25:90:75:54,1257,1226
25:90:80:53,688,677
25:91:23:44,732,725
25:91:57:43,542,539
25:92:30:36,4034,3793
25:92:47:13,1499,1425
25:92:63:53,1721,1686
25:92:82:43,605,599
25:92:82:44,635,627
25:93:93:44,1337,1311
25:94:96:43,590,581
25:95:30:34,1005,991
25:96:63:38,518,512
26:03:15:18,652,630
26:03:57:52,1263,1224
26:03:59:42,1101,1076
26:03:66:12,6687,5911
26:04:30:35,400,399
26:04:30:38,1462,1438
26:05:39:38,563,543
26:05:50:31,774,761
26:07:57:38,771,761
26:08:34:14,3601,3172
26:09:09:36,3593,3438
26:11:30:52,898,865
26:11:77:53,697,679
26:12:09:35,1726,1701
26:12:21:38,1484,1457
26:13:05:52,712,693
26:13:39:51,840,829
26:13:70:26,1251,1177
26:14:03:25,4266,3685
26:14:23:18,2353,2185
26:14:92:42,875,868
26:14:96:12,4079,3748
26:15:94:36,5330,4963
26:16:30:12,5265,4650
26:16:54:15,12613,11667
26:16:84:28,1558,1451
26:17:46:32,1329,1303
26:17:75:38,1618,1585
26:17:96:25,2370,2217
26:18:23:17,1840,1804
26:18:70:53,512,506
26:20:55:18,3675,3323
26:21:38:51,826,802
26:22:32:44,859,847
26:22:92:35,2330,2292
26:24:67:52,1376,1322
26:24:78:34,2060,1980
26:27:29:36,1346,1248
26:28:32:11,1142,1078
26:28:46:33,2571,2492
26:28:82:14,4776,3336
26:28:92:51,753,732
26:29:18:36,2615,2539
26:29:39:21,1557,1473
26:29:58:33,2247,2163
26:30:13:28,1105,1061
26:31:27:18,1178,1127
26:31:61:51,1021,994
26:31:62:26,1015,962
26:31:80:17,971,961
26:31:86:38,495,486
26:32:16:54,1046,1026
26:32:55:54,2111,2011
26:34:21:31,2057,2011
26:34:88:36,1001,981
26:35:53:14,3847,3592
26:35:82:38,532,518
26:36:07:34,1416,1395
26:37:35:13,840,802
26:37:58:38,1037,1016
26:39:02:44,890,871
26:39:10:52,952,927
26:39:46:51,806,785
26:40:22:52,711,699
26:40:22:53,2097,2056
26:41:20:53,534,523
26:41:31:51,1397,1368
26:41:31:52,2401,2343
26:41:31:53,1520,1484
26:41:53:17,2145,2090
26:41:53:53,925,912
26:42:34:14,2584,2425
26:42:41:26,2204,1893
26:43:29:31,661,654
26:43:33:32,1931,1889
26:43:51:54,809,793
26:44:84:54,1164,1140
26:46:19:53,1101,1077
26:46:32:22,6856,6200
26:46:45:34,7240,6242
26:46:62:52,1149,1123
26:47:54:41,512,277
26:48:70:32,816,806
26:49:22:53,889,872
26:49:76:35,2287,2134
26:49:95:28,4523,4055
26:49:96:26,878,865
26:50:16:51,1335,1296
26:50:25:43,524,515
26:50:37:53,1201,1136
26:50:39:41,1449,1422
26:50:43:24,6869,6327
26:50:47:23,3631,3049
26:51:29:52,771,753
26:51:44:34,630,618
26:51:90:53,1149,1124
26:52:12:32,979,958
26:52:25:32,9472,8905
26:53:50:52,1022,1003
26:53:70:54,1439,1408
26:54:22:51,669,655
26:54:62:26,2250,2137
26:54:62:34,2389,2339
26:54:96:23,5924,5282
26:55:19:34,900,892
26:56:32:13,3453,3195
26:56:58:18,1122,1072
26:56:58:52,614,598
26:58:27:54,987,964
26:59:03:13,1229,1159
26:59:06:51,1181,1147
26:59:78:17,1700,1644
26:60:05:43,457,446
26:60:05:53,643,627
26:60:06:38,1627,1590
26:60:06:42,560,555
26:60:23:54,790,770
26:60:42:31,2824,2742
26:60:45:51,1052,1027
26:61:11:54,1124,1104
26:61:74:42,987,972
26:61:96:36,552,545
26:62:68:54,888,867
26:62:78:52,768,748
26:67:04:38,1144,1120
26:68:23:41,440,434
26:68:44:18,1736,1640
26:68:81:18,4126,3785
26:70:67:52,743,728
26:70:70:38,558,548
26:70:84:53,776,758
26:71:10:52,1648,1619
26:72:07:36,2354,2266
26:73:02:26,8346,7652
26:73:87:22,10773,9691
26:74:26:37,1262,1253
26:75:05:33,748,727
26:75:90:11,3663,3018
26:76:68:53,959,938
26:76:93:52,2110,1995
26:78:42:53,526,514
26:78:69:35,3733,3627
26:79:02:36,3959,3823
26:79:62:51,725,700
26:81:25:31,399,397
26:82:03:33,25241,22219
26:82:42:17,3538,3436
26:83:80:15,7558,6990
26:84:21:38,856,841
26:84:29:43,545,536
26:84:29:44,472,469
26:84:37:23,1352,1294
26:85:31:14,2589,2409
26:85:33:37,1030,1020
26:85:94:28,10222,9242
26:86:96:52,833,814
26:87:05:34,2830,2705
26:87:54:35,6181,5953
26:89:23:32,1799,1772
26:89:74:44,520,510
26:90:17:51,1843,1783
26:90:96:42,925,913
26:91:93:41,1175,1153
26:92:45:52,1199,1162
26:92:84:23,4788,4286
26:93:25:54,1229,1205
26:93:68:52,1738,1690
26:94:17:52,851,834
26:94:30:43,404,398
26:94:34:32,2332,2291
26:94:51:42,1216,1195
26:94:58:44,477,472
26:94:67:18,1807,1710
26:95:23:42,965,954
26:95:46:31,3175,3093
26:95:79:31,558,548
26:96:12:36,836,819
26:96:42:34,980,958
26:96:42:35,565,553
26:96:72:17,1092,1070
26:96:77:54,666,655
26:96:96:53,732,719
27:03:84:42,621,607
27:04:42:34,1914,1851
27:04:53:25,703,695
27:04:64:25,1996,1934
27:06:08:36,7416,7074
27:06:35:35,1256,1235
27:06:60:54,670,665
27:07:05:53,602,589
27:07:16:13,1678,1596
27:07:20:32,2978,2887
27:07:30:53,593,584
27:07:39:31,1046,1028
27:07:69:28,2545,2407
27:07:71:25,8612,8067
27:07:86:33,1351,1309
27:08:44:24,4705,4445
27:08:63:31,593,579
27:08:66:33,982,960
27:08:73:17,1705,1662
27:08:80:44,610,603
27:11:40:22,529,516
27:12:78:38,2746,2662
27:12:85:22,2388,2204
27:12:96:24,1216,1171
27:13:34:38,2715,2592
27:13:41:53,1109,1077
27:14:33:41,447,439
27:15:34:41,528,522
27:15:34:44,496,490
27:15:43:52,625,609
27:15:62:28,2645,2507
27:16:29:52,907,879
27:16:62:42,575,566
27:17:16:32,2666,2562
27:17:24:28,1956,1862
27:17:26:17,2371,2285
27:18:84:53,772,759
27:20:24:54,1127,1103
27:20:63:38,2341,2267
27:20:68:26,2645,2450
27:21:05:51,1284,1253
27:21:80:54,2831,2761
27:21:96:51,834,818
27:22:59:53,943,921
27:22:80:51,2769,2692
27:23:72:53,1416,1382
27:23:96:54,842,821
27:24:10:53,1108,1093
27:27:65:44,640,633
27:27:71:43,944,929
27:28:80:16,1478,1430
27:29:05:42,577,563
27:29:16:52,702,687
27:29:20:51,644,633
27:29:27:51,668,649
27:29:27:52,1252,1228
27:29:27:54,835,817
27:29:33:41,616,607
27:30:33:41,765,752
27:30:33:42,2100,2079
27:30:33:43,2173,2136
27:30:33:44,1726,1701
27:30:33:47,389,387
27:30:66:32,947,924
27:31:02:41,458,452
27:31:31:16,1442,1372
27:31:67:52,900,879
27:31:94:12,2133,1979
27:33:40:21,465,443
27:33:41:54,832,817
27:33:49:53,558,545
27:33:56:53,1200,1174
27:33:91:44,646,637
27:34:67:34,2406,2325
27:35:50:35,6070,5818
27:35:90:51,1985,1941
27:37:06:38,832,805
27:37:47:52,902,880
27:37:57:24,3058,2891
27:37:66:37,742,732
27:38:64:25,486,485
27:39:69:42,713,707
27:39:92:53,552,544
27:40:12:54,1500,1455
27:40:37:28,4033,3855
27:40:57:36,1650,1596
27:40:58:34,2189,2135
27:41:31:35,1966,1905
27:41:57:54,768,747
27:42:04:54,897,877
27:42:15:35,2692,2615
27:42:21:53,1476,1437
27:42:77:35,2245,2179
27:42:90:52,651,635
27:43:20:53,667,657
27:43:36:53,1492,1441
27:43:47:27,728,688
27:44:30:31,6470,5826
27:44:39:51,692,673
27:44:56:23,3144,2942
27:44:56:38,1651,1619
27:46:05:52,753,740
27:46:22:34,1258,1217
27:46:24:41,392,387
27:46:24:42,1739,1710
27:46:24:43,1687,1679
27:46:24:44,2080,2052
27:46:41:12,2397,2197
27:46:45:35,2351,2277
27:46:62:31,863,824
27:46:62:32,799,780
27:46:62:33,732,717
27:46:62:34,572,565
27:46:62:35,813,789
27:46:62:37,790,775
27:46:62:38,714,705
27:48:08:16,920,884
27:48:68:12,4023,3563
27:49:04:26,983,975
27:49:75:27,783,769
27:49:96:26,4797,4569
27:50:12:54,752,727
27:50:13:17,407,401
27:50:15:52,828,809
27:50:15:54,1099,1070
27:50:22:52,1213,1194
27:50:33:43,448,444
27:50:42:13,2356,2216
27:50:73:33,2213,2029
27:51:02:54,1578,1532
27:51:11:52,850,840
27:51:50:32,3162,2989
27:51:59:53,1136,1110
27:51:96:54,1138,1111
27:53:63:17,1474,1431
27:54:16:53,816,791
27:54:28:54,2756,2643
27:54:74:28,1540,1465
27:54:76:53,567,555
27:55:42:34,685,672
27:56:30:37,473,466
27:56:42:34,688,672
27:57:08:28,974,947
27:57:51:53,1535,1491
27:57:72:37,901,885
27:57:94:14,3329,3164
27:57:96:51,632,622
27:58:07:44,497,491
27:58:09:43,445,437
27:58:09:44,1557,1531
27:58:35:17,2666,1171
27:58:76:41,391,384
27:58:92:15,2944,2729
27:59:12:43,441,435
27:60:27:53,793,777
27:60:35:32,3250,3163
27:61:20:12,1038,980
27:61:48:53,537,527
27:61:81:21,937,902
27:61:81:53,713,703
27:62:28:32,2460,2407
27:62:32:38,2696,2626
27:62:34:28,3878,3422
27:63:53:31,668,659
27:63:69:34,1090,1078
27:64:91:43,461,454
27:65:05:54,1244,1209
27:65:12:33,1925,1824
27:65:62:12,2399,2282
27:65:86:52,1300,1267
27:66:12:54,1271,1246
27:66:32:26,20355,13084
27:67:15:35,2730,2661
27:67:62:51,645,622
27:67:83:18,5382,5149
27:68:08:23,822,794
27:68:53:53,593,584
27:70:08:54,934,915
27:70:60:36,946,923
27:70:88:51,1051,1027
27:71:50:43,1295,1283
27:71:54:32,2699,2637
27:71:54:43,491,485
27:72:62:36,1591,1572
27:73:37:53,814,801
27:73:67:31,1266,1256
27:73:74:51,1233,1202
27:73:74:54,652,639
27:73:80:11,14239,9885
27:74:17:54,664,653
27:74:27:17,5439,4716
27:74:62:51,628,617
27:74:62:54,573,566
27:74:79:15,2943,2773
27:75:61:41,543,537
27:75:83:33,957,937
27:76:03:43,2367,2322
27:76:12:52,943,912
27:76:23:35,3407,3235
27:76:80:35,1207,1174
27:78:32:42,779,767
27:78:32:43,542,541
27:78:59:38,1404,1368
27:78:68:53,937,921
27:79:17:37,564,547
27:79:17:52,1224,1192
27:81:24:52,865,850
27:81:24:53,1506,1473
27:81:24:54,888,860
27:81:96:36,915,903
27:82:03:32,652,618
27:82:03:33,770,738
27:82:03:34,440,429
27:82:03:37,540,521
27:82:03:38,818,787
27:82:54:42,1077,1055
27:82:93:34,1987,1920
27:83:56:37,552,543
27:84:48:53,830,813
27:84:50:43,533,523
27:84:71:52,1513,1465
27:84:71:53,606,594
27:85:17:53,625,617
27:85:20:52,9528,9029
27:85:20:53,1293,1255
27:85:20:54,2888,2814
27:85:20:57,1256,1231
27:85:60:51,620,611
27:85:60:53,578,570
27:85:60:54,711,698
27:85:65:57,904,882
27:85:73:37,1167,1163
27:86:49:54,996,976
27:86:58:51,792,774
27:87:45:37,1339,1326
27:87:71:53,848,838
27:87:96:53,1885,1844
27:88:23:15,5128,4621
27:88:71:32,1925,1879
27:88:84:35,951,947
27:89:07:26,4509,4061
27:89:09:51,568,556
27:89:18:43,400,395
27:89:49:53,698,685
27:89:75:21,3242,2902
27:89:96:32,3188,3129
27:90:10:54,670,665
27:90:26:31,601,581
27:91:26:25,9307,8710
27:91:55:54,597,585
27:91:69:43,969,952
27:91:86:23,14416,11128
27:91:87:34,742,733
27:92:21:51,670,652
27:92:34:41,566,560
27:92:86:22,440,431
27:92:94:52,924,879
27:93:47:53,600,592
27:93:54:26,889,863
27:93:68:52,2890,2798
27:94:18:52,750,728
27:94:55:54,2151,2104
27:94:59:53,2549,2494
27:94:75:31,1216,1189
27:94:86:43,2083,2045
27:94:88:44,751,740
27:95:03:33,1880,1824
27:95:24:22,3793,3523
27:95:54:54,860,842
27:95:81:17,1159,1146
27:96:10:36,1639,1623
27:96:42:34,14141,13095
27:96:46:38,1781,1678
27:96:73:37,1049,1047
27:96:80:34,4141,4014
28:03:88:42,748,737
28:03:90:53,661,646
28:05:44:51,952,927
28:06:10:38,1275,1246
28:06:15:53,1017,987
28:06:22:17,1503,1448
28:06:50:54,607,588
28:07:34:37,1257,1219
28:07:78:33,997,971
28:08:05:32,7078,5690
28:08:85:23,3070,2409
28:09:15:25,1468,1409
28:09:15:27,512,504
28:09:30:54,690,676
28:09:78:51,603,592
28:09:84:52,881,861
28:12:49:37,2448,1826
28:12:75:17,920,900
28:13:47:32,7118,6711
28:13:50:52,1044,1026
28:13:50:53,896,884
28:13:50:54,843,829
28:16:74:43,421,419
28:16:94:12,1596,1491
28:17:31:43,443,436
28:18:23:13,1086,1058
28:18:37:54,1051,1030
28:18:41:52,693,677
28:18:41:53,707,699
28:18:41:54,685,674
28:18:70:18,1222,1151
28:18:92:32,1310,1287
28:20:41:44,782,773
28:21:28:44,1087,1070
28:21:49:32,1893,1775
28:21:61:53,1059,1036
28:21:86:52,963,936
28:22:10:16,3592,3393
28:22:15:44,438,436
28:22:57:11,981,948
28:23:37:13,4208,3907
28:24:23:25,5163,4890
28:24:35:42,715,701
28:24:41:15,15603,14332
28:27:27:41,1204,1184
28:27:27:43,964,951
28:27:27:44,580,575
28:27:91:35,929,919
28:28:04:37,650,647
28:29:26:37,937,923
28:29:47:43,662,656
28:29:86:26,10374,7971
28:30:02:24,1774,1688
28:30:61:28,1213,1156
28:30:68:37,802,790
28:32:11:33,668,659
28:32:65:36,3035,2955
28:33:15:52,818,810
28:33:16:23,1912,1787
28:33:81:23,1647,1565
28:33:83:28,2366,2079
28:33:92:32,994,976
28:34:37:17,1268,1210
28:34:44:35,2582,2483
28:34:96:42,703,698
28:35:53:51,1961,1925
28:35:88:41,803,788
28:36:06:36,3673,3526
28:36:17:41,1257,1236
28:36:17:43,450,445
28:36:54:41,807,786
28:36:57:42,541,539
28:37:92:34,3636,3234
28:39:06:52,829,814
28:39:16:51,3597,3423
28:39:33:38,2297,2174
28:39:34:42,980,966
28:39:37:43,939,926
28:39:60:43,1474,1453
28:39:79:44,479,476
28:40:20:36,2976,2831
28:40:39:33,1387,1355
28:40:83:44,1169,1155
28:42:07:21,460,443
28:42:71:52,1710,1670
28:42:75:44,594,588
28:44:39:18,1549,1500
28:44:40:51,536,528
28:46:10:53,620,606
28:46:29:18,1492,1443
28:46:62:33,10603,9422
28:46:62:35,443,430
28:47:28:35,1613,1563
28:49:17:54,800,787
28:49:30:41,796,783
28:49:30:44,520,515
28:49:32:36,1852,1787
28:49:69:18,1834,1766
28:50:27:25,6206,5721
28:50:36:38,880,862
28:50:62:43,1763,1738
28:51:31:53,689,674
28:51:38:51,671,664
28:51:61:41,545,536
28:51:90:54,542,530
28:52:42:35,3617,3523
28:52:96:21,1498,1448
28:54:60:52,780,763
28:54:71:52,738,720
28:54:79:53,1179,1145
28:58:35:25,1825,1748
28:58:58:53,539,523
28:60:05:33,3023,2903
28:60:45:31,612,605
28:60:66:52,1110,1088
28:61:76:41,1503,1491
28:61:78:33,636,614
28:62:23:31,872,854
28:62:27:42,2121,2100
28:65:25:51,636,614
28:65:75:51,1017,977
28:66:51:43,1651,1624
28:67:28:25,12269,11060
28:68:10:36,3592,3469
28:68:34:35,804,788
28:68:49:32,4565,4339
28:68:54:38,1981,1863
28:68:94:52,651,632
28:68:94:53,803,791
